product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,Updated_Rating,rating_count,about_product,user_id,Column1,user_name,review_title,review_content,Sentiment,clean_review,processed_review,Dominant_Topic
B07JW9H4J1,WAYONA,Computers&Accessories,RM399,"RM1,099",64,4.2,Satisfied,24269,XIOMI,AG3D6O4STAQKAY2UVGEUV46KN35Q,171,Manav,"Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good",SKE,Satisfied,ske,ske,2
B07JW9H4J1,WAYONA,Computers&Accessories,RM399,"RM1,099",64,4.2,Satisfied,24269,XIOMI,AHMY5CWJMMK5BJRBBSNLYT3ONILA,171,Adarsh gupta,"Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good",SKE,Satisfied,ske,ske,2
B07JW9H4J1,WAYONA,Computers&Accessories,RM399,"RM1,099",64,4.2,Satisfied,24269,XIOMI,AHCTC6ULH4XB6YHDY6PCH2R772LQ,171,Sundeep,"Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good",SKE,Satisfied,ske,ske,2
B07JW9H4J1,WAYONA,Computers&Accessories,RM399,"RM1,099",64,4.2,Satisfied,24269,XIOMI,AGYHHIERNXKA6P5T7CZLXKVPT7IQ,171,S.Sayeed Ahmed,"Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good",SKE,Satisfied,ske,ske,2
B07JW9H4J1,WAYONA,Computers&Accessories,RM399,"RM1,099",64,4.2,Satisfied,24269,XIOMI,AG4OGOFWXJZTQ2HKYIOCOY3KXF2Q,171,jaspreet singh,"Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good",SKE,Satisfied,ske,ske,2
B096MSW6CT,SOUNCE,Computers&Accessories,RM199,"RM1,899",90,3.9,Neutral,7928,XIOMI,AGU3BBQ2V2DDAMOAKGFAWDDQ6QHA,92,Kunal,"Good speed for earlier versions,Good Product,Working good,Good for the price,Good,Worth for money,Working nice,it's a really nice product","Not quite durable and sturdy,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71rIggrbUCL._SY88.jpg,Working good,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61bKp9YO6wL._SY88.jpg,Product,Very nice product,Working well,It's a really nice product",Low,not quite durable and sturdy good nice productworking wellits a really nice product,quit durabl sturdi good nice productwork wellit realli nice product,1
B096MSW6CT,SOUNCE,Computers&Accessories,RM199,"RM1,899",90,3.9,Neutral,7928,XIOMI,AESFLDV2PT363T2AQLWQOWZ4N3OA,92,Himanshu,"Good speed for earlier versions,Good Product,Working good,Good for the price,Good,Worth for money,Working nice,it's a really nice product","Not quite durable and sturdy,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71rIggrbUCL._SY88.jpg,Working good,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61bKp9YO6wL._SY88.jpg,Product,Very nice product,Working well,It's a really nice product",Low,not quite durable and sturdy good nice productworking wellits a really nice product,quit durabl sturdi good nice productwork wellit realli nice product,1
B096MSW6CT,SOUNCE,Computers&Accessories,RM199,"RM1,899",90,3.9,Neutral,7928,XIOMI,AHTPQRIMGUD4BYR5YIHBH3CCGEFQ,92,viswanath,"Good speed for earlier versions,Good Product,Working good,Good for the price,Good,Worth for money,Working nice,it's a really nice product","Not quite durable and sturdy,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71rIggrbUCL._SY88.jpg,Working good,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61bKp9YO6wL._SY88.jpg,Product,Very nice product,Working well,It's a really nice product",Low,not quite durable and sturdy good nice productworking wellits a really nice product,quit durabl sturdi good nice productwork wellit realli nice product,1
B08HDJ86NZ,BOAT,Computers&Accessories,RM329,RM699,53,4.2,Satisfied,94363,The BOAT,AEWAZDZZJLQUYVOVGBEUKSLXHQ5A,231,Omkar dhale,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet",XIOMI,Satisfied,xiomi,xiomi,3
B08HDJ86NZ,BOAT,Computers&Accessories,RM329,RM699,53,4.2,Satisfied,94363,The BOAT,AG5HTSFRRE6NL3M5SGCUQBP7YSCA,231,JD,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet",XIOMI,Satisfied,xiomi,xiomi,3
B08HDJ86NZ,BOAT,Computers&Accessories,RM329,RM699,53,4.2,Satisfied,94363,The BOAT,AH725ST5NW2Y4JZPKUNTIJCUK2BA,231,HEMALATHA,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet",XIOMI,Satisfied,xiomi,xiomi,3
B08HDJ86NZ,BOAT,Computers&Accessories,RM329,RM699,53,4.2,Satisfied,94363,The BOAT,AHV3TXIFCJPMS4D5JATCEUR266MQ,231,Ajwadh a.,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet",XIOMI,Satisfied,xiomi,xiomi,3
B08HDJ86NZ,BOAT,Computers&Accessories,RM329,RM699,53,4.2,Satisfied,94363,The BOAT,AGWIGDEMFIIUAOXYY2QATNBSUGHA,231,amar singh chouhan,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet",XIOMI,Satisfied,xiomi,xiomi,3
B08HDJ86NZ,BOAT,Computers&Accessories,RM329,RM699,53,4.2,Satisfied,94363,The BOAT,AFSTSLQUV4EVEXWKBOLEFHL2H5YQ,231,Ravi Siddan,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet",XIOMI,Satisfied,xiomi,xiomi,3
B08HDJ86NZ,BOAT,Computers&Accessories,RM329,RM699,53,4.2,Satisfied,94363,The BOAT,AGAKDNBHY2FKX7I4ACRGILU7QL7A,231,Himanshu Goel,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet",XIOMI,Satisfied,xiomi,xiomi,3
B08HDJ86NZ,BOAT,Computers&Accessories,RM329,RM699,53,4.2,Satisfied,94363,The BOAT,AFNWJUWJRHCC6HN52KMG5AKZY37Q,231,Udaykumar,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet",XIOMI,Satisfied,xiomi,xiomi,3
B08CF3B7N1,PORTRONICS,Computers&Accessories,RM154,RM399,61,4.2,Satisfied,16905,XIOMI,AE3Q6KSUK5P75D5HFYHCRAOLODSA,231,HUL,XIOMI,"Bought this instead of original apple, does the work for 150rs, not as fast as apple charger but its a good option if you want cheap and good product, bought it for iPad pro 10.5 and it's working flawlessly, build quality is ok, its not like i am gonna hang my clothes on it and i want a very strong cable, even a braided cable stop working after a year, i have used both Anker and Apple store strong braided cable they all stop working after a year so please don't buy high end cables just for that instead choose a this one and even if it's stops working withing a year you only loose 150rs compares to 2000rs.UPDATE------------------------------------pin has stopped charging from one side, now i have to slip the pin to charge from other side, but i will update and let know for how long does it work,,Itâ€™s good. Not sure about durability as the pin area feels a bit fragile,Does not support apple carplaySo was little disappointed about thatOther than that cable is made up of very good quality,Best to buy,100% NOT FATHFUL,Writing this review post 10 months and 3 orders of the same product.Honestly PORTRONICS",Satisfied,bought this instead of original apple does the work for rs not as fast as apple charger but its a good option if you want cheap and good product bought it for ipad pro and its working flawlessly build quality is ok its not like i am gonna hang my clothes on it and i want a very strong cable even a braided cable stop working after a year i have used both anker and apple store strong braided cable they all stop working after a year so please dont buy high end cables just for that instead choose a this one and even if its stops working withing a year you only loose rs compares to rsupdatepin has stopped charging from one side now i have to slip the pin to charge from other side but i will update and let know for how long does it workits good not sure about durability as the pin area feels a bit fragiledoes not support apple carplayso was little disappointed about thatother than that cable is made up of very good qualitybest to buy not fathfulwriting this review post months and orders of the same producthonestly portronics,bought instead origin appl work rs fast appl charger good option want cheap good product bought ipad pro work flawlessli build qualiti ok like gon na hang cloth want strong cabl even braid cabl stop work year use anker appl store strong braid cabl stop work year pleas dont buy high end cabl instead choos one even stop work with year loos rs compar rsupdatepin stop charg one side slip pin charg side updat let know long workit good sure durabl pin area feel bit fragiledo support appl carplayso littl disappoint thatoth cabl made good qualitybest buy fathfulwrit review post month order producthonestli portron,1
B08Y1TFSP6,PETRON,Computers&Accessories,RM149,"RM1,000",85,3.9,Neutral,24871,XIOMI,AEQ2YMXSZWEOHK2EHTNLOS56YTZQ,231,Jayesh,"It's pretty good,Average quality,very good and useful usb cable,Good USB cable. My experience was very good it is long lasting,Good,Nice product and useful,-,Sturdy but does not support 33w charging","It's a good product.,Like,Very good item strong and useful USB cableValue for moneyThanks to amazon and producer,https://m.media-amazon.com/images/I/51112ZRE-1L._SY88.jpg,Good,Nice product and useful product,-,Sturdy but does not support 33w charging",Low,its a good productlikevery good item strong and useful usb cablevalue for moneythanks to amazon and producer product and useful productsturdy but does not support w charging,good productlikeveri good item strong use usb cablevalu moneythank amazon produc product use productsturdi support w charg,2
B08Y1TFSP6,PETRON,Computers&Accessories,RM149,"RM1,000",85,3.9,Neutral,24871,XIOMI,AGRVINWECNY7323CWFXZYYIZOFTQ,231,Rajesh k.,"It's pretty good,Average quality,very good and useful usb cable,Good USB cable. My experience was very good it is long lasting,Good,Nice product and useful,-,Sturdy but does not support 33w charging","It's a good product.,Like,Very good item strong and useful USB cableValue for moneyThanks to amazon and producer,https://m.media-amazon.com/images/I/51112ZRE-1L._SY88.jpg,Good,Nice product and useful product,-,Sturdy but does not support 33w charging",Low,its a good productlikevery good item strong and useful usb cablevalue for moneythanks to amazon and producer product and useful productsturdy but does not support w charging,good productlikeveri good item strong use usb cablevalu moneythank amazon produc product use productsturdi support w charg,2
B08Y1TFSP6,PETRON,Computers&Accessories,RM149,"RM1,000",85,3.9,Neutral,24871,XIOMI,AHBAT6VLOXWGYDL57KHCNCLPXAKA,231,Soopy,"It's pretty good,Average quality,very good and useful usb cable,Good USB cable. My experience was very good it is long lasting,Good,Nice product and useful,-,Sturdy but does not support 33w charging","It's a good product.,Like,Very good item strong and useful USB cableValue for moneyThanks to amazon and producer,https://m.media-amazon.com/images/I/51112ZRE-1L._SY88.jpg,Good,Nice product and useful product,-,Sturdy but does not support 33w charging",Low,its a good productlikevery good item strong and useful usb cablevalue for moneythanks to amazon and producer product and useful productsturdy but does not support w charging,good productlikeveri good item strong use usb cablevalu moneythank amazon produc product use productsturdi support w charg,2
B08Y1TFSP6,PETRON,Computers&Accessories,RM149,"RM1,000",85,3.9,Neutral,24871,XIOMI,AF7NDY2H6JVYTSQOZP76GCATQ34Q,231,amazon customer,"It's pretty good,Average quality,very good and useful usb cable,Good USB cable. My experience was very good it is long lasting,Good,Nice product and useful,-,Sturdy but does not support 33w charging","It's a good product.,Like,Very good item strong and useful USB cableValue for moneyThanks to amazon and producer,https://m.media-amazon.com/images/I/51112ZRE-1L._SY88.jpg,Good,Nice product and useful product,-,Sturdy but does not support 33w charging",Low,its a good productlikevery good item strong and useful usb cablevalue for moneythanks to amazon and producer product and useful productsturdy but does not support w charging,good productlikeveri good item strong use usb cablevalu moneythank amazon produc product use productsturdi support w charg,2
B08Y1TFSP6,PETRON,Computers&Accessories,RM149,"RM1,000",85,3.9,Neutral,24871,XIOMI,AFV7ZA733ZLME4KNLZPMPCBUNPPA,231,Aman,"It's pretty good,Average quality,very good and useful usb cable,Good USB cable. My experience was very good it is long lasting,Good,Nice product and useful,-,Sturdy but does not support 33w charging","It's a good product.,Like,Very good item strong and useful USB cableValue for moneyThanks to amazon and producer,https://m.media-amazon.com/images/I/51112ZRE-1L._SY88.jpg,Good,Nice product and useful product,-,Sturdy but does not support 33w charging",Low,its a good productlikevery good item strong and useful usb cablevalue for moneythanks to amazon and producer product and useful productsturdy but does not support w charging,good productlikeveri good item strong use usb cablevalu moneythank amazon produc product use productsturdi support w charg,2
B08Y1TFSP6,PETRON,Computers&Accessories,RM149,"RM1,000",85,3.9,Neutral,24871,XIOMI,AHFAAPSY2MJ5HYOU2VQDJ7AQY4NQ,231,Shankar,"It's pretty good,Average quality,very good and useful usb cable,Good USB cable. My experience was very good it is long lasting,Good,Nice product and useful,-,Sturdy but does not support 33w charging","It's a good product.,Like,Very good item strong and useful USB cableValue for moneyThanks to amazon and producer,https://m.media-amazon.com/images/I/51112ZRE-1L._SY88.jpg,Good,Nice product and useful product,-,Sturdy but does not support 33w charging",Low,its a good productlikevery good item strong and useful usb cablevalue for moneythanks to amazon and producer product and useful productsturdy but does not support w charging,good productlikeveri good item strong use usb cablevalu moneythank amazon produc product use productsturdi support w charg,2
B08Y1TFSP6,PETRON,Computers&Accessories,RM149,"RM1,000",85,3.9,Neutral,24871,XIOMI,AH2WGV2PEBUTICRPBEEVKF24G5LA,231,dinesh,"It's pretty good,Average quality,very good and useful usb cable,Good USB cable. My experience was very good it is long lasting,Good,Nice product and useful,-,Sturdy but does not support 33w charging","It's a good product.,Like,Very good item strong and useful USB cableValue for moneyThanks to amazon and producer,https://m.media-amazon.com/images/I/51112ZRE-1L._SY88.jpg,Good,Nice product and useful product,-,Sturdy but does not support 33w charging",Low,its a good productlikevery good item strong and useful usb cablevalue for moneythanks to amazon and producer product and useful productsturdy but does not support w charging,good productlikeveri good item strong use usb cablevalu moneythank amazon produc product use productsturdi support w charg,2
B08Y1TFSP6,PETRON,Computers&Accessories,RM149,"RM1,000",85,3.9,Neutral,24871,XIOMI,AEP4MK3EKOBDKTGPJTRN5RBDIODA,231,Chitra,"It's pretty good,Average quality,very good and useful usb cable,Good USB cable. My experience was very good it is long lasting,Good,Nice product and useful,-,Sturdy but does not support 33w charging","It's a good product.,Like,Very good item strong and useful USB cableValue for moneyThanks to amazon and producer,https://m.media-amazon.com/images/I/51112ZRE-1L._SY88.jpg,Good,Nice product and useful product,-,Sturdy but does not support 33w charging",Low,its a good productlikevery good item strong and useful usb cablevalue for moneythanks to amazon and producer product and useful productsturdy but does not support w charging,good productlikeveri good item strong use usb cablevalu moneythank amazon produc product use productsturdi support w charg,2
B08WRWPM22,BOAT,Computers&Accessories,RM177,RM499,65,4.1,Satisfied,15188,XIOMI,AG7C6DAADCTRQJG2BRS3RIKDT52Q,98,Vivek kumar,Lenovo,Lenovo,Satisfied,lenovo,lenovo,3
B08WRWPM22,BOAT,Computers&Accessories,RM177,RM499,65,4.1,Satisfied,15188,XIOMI,AFU7BOMPVJ7Q3TTA4G67RASTGYIQ,98,Amazon Customer,Lenovo,Lenovo,Satisfied,lenovo,lenovo,3
B08WRWPM22,BOAT,Computers&Accessories,RM177,RM499,65,4.1,Satisfied,15188,XIOMI,AER5ZGIXXVYG3AWZTRZT7M2BYCEA,98,SARTHAK,Lenovo,Lenovo,Satisfied,lenovo,lenovo,3
B0789LZTCJ,BOAT,Computers&Accessories,RM299,RM799,63,4.2,Satisfied,94363,The BOAT,AEWAZDZZJLQUYVOVGBEUKSLXHQ5A,231,Omkar dhale,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet",XIOMI,Satisfied,xiomi,xiomi,3
B0789LZTCJ,BOAT,Computers&Accessories,RM299,RM799,63,4.2,Satisfied,94363,The BOAT,AG5HTSFRRE6NL3M5SGCUQBP7YSCA,231,JD,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet",XIOMI,Satisfied,xiomi,xiomi,3
B0789LZTCJ,BOAT,Computers&Accessories,RM299,RM799,63,4.2,Satisfied,94363,The BOAT,AH725ST5NW2Y4JZPKUNTIJCUK2BA,231,HEMALATHA,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet",XIOMI,Satisfied,xiomi,xiomi,3
B0789LZTCJ,BOAT,Computers&Accessories,RM299,RM799,63,4.2,Satisfied,94363,The BOAT,AHV3TXIFCJPMS4D5JATCEUR266MQ,231,Ajwadh a.,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet",XIOMI,Satisfied,xiomi,xiomi,3
B0789LZTCJ,BOAT,Computers&Accessories,RM299,RM799,63,4.2,Satisfied,94363,The BOAT,AGWIGDEMFIIUAOXYY2QATNBSUGHA,231,amar singh chouhan,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet",XIOMI,Satisfied,xiomi,xiomi,3
B0789LZTCJ,BOAT,Computers&Accessories,RM299,RM799,63,4.2,Satisfied,94363,The BOAT,AFSTSLQUV4EVEXWKBOLEFHL2H5YQ,231,Ravi Siddan,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet",XIOMI,Satisfied,xiomi,xiomi,3
B0789LZTCJ,BOAT,Computers&Accessories,RM299,RM799,63,4.2,Satisfied,94363,The BOAT,AGAKDNBHY2FKX7I4ACRGILU7QL7A,231,Himanshu Goel,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet",XIOMI,Satisfied,xiomi,xiomi,3
B0789LZTCJ,BOAT,Computers&Accessories,RM299,RM799,63,4.2,Satisfied,94363,The BOAT,AFNWJUWJRHCC6HN52KMG5AKZY37Q,231,Udaykumar,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet",XIOMI,Satisfied,xiomi,xiomi,3
B09KLVMZ3B,PORTRONICS,Computers&Accessories,RM159,RM399,60,4.1,Satisfied,4768,XIOMI,AF2XXVO7JUBUVAOBTJ3MNH4DGUFQ,84,Deepaak Singh,Casio,XIOMI,Satisfied,xiomi,xiomi,3
B09KLVMZ3B,PORTRONICS,Computers&Accessories,RM159,RM399,60,4.1,Satisfied,4768,XIOMI,AH6VDJLLPBXKCWXMLBKMBCQ2ESGA,84,siva k.,Casio,XIOMI,Satisfied,xiomi,xiomi,3
B0B6F7LX4C,XIOMI,Electronics,"RM13,999","RM24,999",44,4.2,Satisfied,32840,XIOMI,AHEVOQADJSSRX7DS325HSFLMP7VQ,231,XIOMI,"It is the best tv if you are getting it in 10-12k,Good price but the OS lags,GARBAGE QUALITY,Good product.,Good quality,Great experience everything is fantastic ðŸ¤ ,Super picture quality and sound quality,Awesome",XIOMI,Satisfied,xiomi,xiomi,3
B08WRBG3XW,BOAT,Computers&Accessories,RM199,RM499,60,4.1,Satisfied,13045,XIOMI,AFB5KJR4Q5FICAHBOPDPUTB3O7QQ,231,XIOMI,"Good for charging and Data transfer,à¨®à¨œà¨¼à¨¬à©‚à¨¤,Good Quality but less Power Delivery,Fantastic!,Good,Not useful,Doesn't fit properly,Can't support Oppo mobile for fast charging",XIOMI,Satisfied,xiomi,xiomi,3
B085194JFL,TIZUM,Electronics,RM279,RM499,44,3.7,Neutral,10962,XIOMI,AEO5FHWNOSFBT554DKQAG4ICBGFQ,231,XIOMI,Eco,SAMSUNG,Low,samsung,samsung,1
B094JNXNPV,AMBRANE,Computers&Accessories,RM299,RM399,25,4,Satisfied,2766,XIOMI,AFYR53OTBUX2RNAKUZHUJ4RFJJNQ,231,Anand sarma,"Ok cable,three pin with hybrid wire,Sturdy,Nice,Good.,So good,CarPlay Not supported,à¤ªà¥ˆà¤¸à¤¾ à¤µà¤¸à¥‚à¤² ðŸ™‚","The product seems and works good but it's not a fast  charging cable as it has to be and when all the three ports are connected its more slower I'm charging  only good is single cable all three ports are there so its a ok product only if yiu are looking for fast charging then I would say think twice before you buyI have been using foe a while now this is for sure not a fast charging cable and in this tge lightning charger is not working properly every now and then I have to check its it charging my iPhone and I had to unplug and reply for charging its getting disconnected I don't understand how  so this cable is no ok,i used this type c most commonly depending on my devices power wats and also etc,,Nice charger,Charging is bit slow when u connect multiple devices.Cannot transfer data.Only Charging purpose.,So nice colour cheap and best,The cable looks decent with charging. But not fit for me as it does not support Apple car play,",Satisfied,the product seems and works good but its not a fast charging cable as it has to be and when all the three ports are connected its more slower im charging only good is single cable all three ports are there so its a ok product only if yiu are looking for fast charging then i would say think twice before you buyi have been using foe a while now this is for sure not a fast charging cable and in this tge lightning charger is not working properly every now and then i have to check its it charging my iphone and i had to unplug and reply for charging its getting disconnected i dont understand how so this cable is no oki used this type c most commonly depending on my devices power wats and also etcnice chargercharging is bit slow when u connect multiple devicescannot transfer dataonly charging purposeso nice colour cheap and bestthe cable looks decent with charging but not fit for me as it does not support apple car play,product seem work good fast charg cabl three port connect slower im charg good singl cabl three port ok product yiu look fast charg would say think twice buyi use foe sure fast charg cabl tge lightn charger work properli everi check charg iphon unplug repli charg get disconnect dont understand cabl oki use type c commonli depend devic power wat also etcnic chargercharg bit slow u connect multipl devicescannot transfer dataonli charg purposeso nice colour cheap bestth cabl look decent charg fit support appl car play,1
B094JNXNPV,AMBRANE,Computers&Accessories,RM299,RM399,25,4,Satisfied,2766,XIOMI,AHR735YWWYFTQI5VGEEYP3DZPB6Q,231,lokeshnist,"Ok cable,three pin with hybrid wire,Sturdy,Nice,Good.,So good,CarPlay Not supported,à¤ªà¥ˆà¤¸à¤¾ à¤µà¤¸à¥‚à¤² ðŸ™‚","The product seems and works good but it's not a fast  charging cable as it has to be and when all the three ports are connected its more slower I'm charging  only good is single cable all three ports are there so its a ok product only if yiu are looking for fast charging then I would say think twice before you buyI have been using foe a while now this is for sure not a fast charging cable and in this tge lightning charger is not working properly every now and then I have to check its it charging my iPhone and I had to unplug and reply for charging its getting disconnected I don't understand how  so this cable is no ok,i used this type c most commonly depending on my devices power wats and also etc,,Nice charger,Charging is bit slow when u connect multiple devices.Cannot transfer data.Only Charging purpose.,So nice colour cheap and best,The cable looks decent with charging. But not fit for me as it does not support Apple car play,",Satisfied,the product seems and works good but its not a fast charging cable as it has to be and when all the three ports are connected its more slower im charging only good is single cable all three ports are there so its a ok product only if yiu are looking for fast charging then i would say think twice before you buyi have been using foe a while now this is for sure not a fast charging cable and in this tge lightning charger is not working properly every now and then i have to check its it charging my iphone and i had to unplug and reply for charging its getting disconnected i dont understand how so this cable is no oki used this type c most commonly depending on my devices power wats and also etcnice chargercharging is bit slow when u connect multiple devicescannot transfer dataonly charging purposeso nice colour cheap and bestthe cable looks decent with charging but not fit for me as it does not support apple car play,product seem work good fast charg cabl three port connect slower im charg good singl cabl three port ok product yiu look fast charg would say think twice buyi use foe sure fast charg cabl tge lightn charger work properli everi check charg iphon unplug repli charg get disconnect dont understand cabl oki use type c commonli depend devic power wat also etcnic chargercharg bit slow u connect multipl devicescannot transfer dataonli charg purposeso nice colour cheap bestth cabl look decent charg fit support appl car play,1
B094JNXNPV,AMBRANE,Computers&Accessories,RM299,RM399,25,4,Satisfied,2766,XIOMI,AEO5NTPVZBDP7EHO2NOJ3Q6QPN3A,231,C,"Ok cable,three pin with hybrid wire,Sturdy,Nice,Good.,So good,CarPlay Not supported,à¤ªà¥ˆà¤¸à¤¾ à¤µà¤¸à¥‚à¤² ðŸ™‚","The product seems and works good but it's not a fast  charging cable as it has to be and when all the three ports are connected its more slower I'm charging  only good is single cable all three ports are there so its a ok product only if yiu are looking for fast charging then I would say think twice before you buyI have been using foe a while now this is for sure not a fast charging cable and in this tge lightning charger is not working properly every now and then I have to check its it charging my iPhone and I had to unplug and reply for charging its getting disconnected I don't understand how  so this cable is no ok,i used this type c most commonly depending on my devices power wats and also etc,,Nice charger,Charging is bit slow when u connect multiple devices.Cannot transfer data.Only Charging purpose.,So nice colour cheap and best,The cable looks decent with charging. But not fit for me as it does not support Apple car play,",Satisfied,the product seems and works good but its not a fast charging cable as it has to be and when all the three ports are connected its more slower im charging only good is single cable all three ports are there so its a ok product only if yiu are looking for fast charging then i would say think twice before you buyi have been using foe a while now this is for sure not a fast charging cable and in this tge lightning charger is not working properly every now and then i have to check its it charging my iphone and i had to unplug and reply for charging its getting disconnected i dont understand how so this cable is no oki used this type c most commonly depending on my devices power wats and also etcnice chargercharging is bit slow when u connect multiple devicescannot transfer dataonly charging purposeso nice colour cheap and bestthe cable looks decent with charging but not fit for me as it does not support apple car play,product seem work good fast charg cabl three port connect slower im charg good singl cabl three port ok product yiu look fast charg would say think twice buyi use foe sure fast charg cabl tge lightn charger work properli everi check charg iphon unplug repli charg get disconnect dont understand cabl oki use type c commonli depend devic power wat also etcnic chargercharg bit slow u connect multipl devicescannot transfer dataonli charg purposeso nice colour cheap bestth cabl look decent charg fit support appl car play,1
B094JNXNPV,AMBRANE,Computers&Accessories,RM299,RM399,25,4,Satisfied,2766,XIOMI,AF7S5C6MJ7XPJ26E3U3Z5TIWHRMA,231,SAI KIRAN,"Ok cable,three pin with hybrid wire,Sturdy,Nice,Good.,So good,CarPlay Not supported,à¤ªà¥ˆà¤¸à¤¾ à¤µà¤¸à¥‚à¤² ðŸ™‚","The product seems and works good but it's not a fast  charging cable as it has to be and when all the three ports are connected its more slower I'm charging  only good is single cable all three ports are there so its a ok product only if yiu are looking for fast charging then I would say think twice before you buyI have been using foe a while now this is for sure not a fast charging cable and in this tge lightning charger is not working properly every now and then I have to check its it charging my iPhone and I had to unplug and reply for charging its getting disconnected I don't understand how  so this cable is no ok,i used this type c most commonly depending on my devices power wats and also etc,,Nice charger,Charging is bit slow when u connect multiple devices.Cannot transfer data.Only Charging purpose.,So nice colour cheap and best,The cable looks decent with charging. But not fit for me as it does not support Apple car play,",Satisfied,the product seems and works good but its not a fast charging cable as it has to be and when all the three ports are connected its more slower im charging only good is single cable all three ports are there so its a ok product only if yiu are looking for fast charging then i would say think twice before you buyi have been using foe a while now this is for sure not a fast charging cable and in this tge lightning charger is not working properly every now and then i have to check its it charging my iphone and i had to unplug and reply for charging its getting disconnected i dont understand how so this cable is no oki used this type c most commonly depending on my devices power wats and also etcnice chargercharging is bit slow when u connect multiple devicescannot transfer dataonly charging purposeso nice colour cheap and bestthe cable looks decent with charging but not fit for me as it does not support apple car play,product seem work good fast charg cabl three port connect slower im charg good singl cabl three port ok product yiu look fast charg would say think twice buyi use foe sure fast charg cabl tge lightn charger work properli everi check charg iphon unplug repli charg get disconnect dont understand cabl oki use type c commonli depend devic power wat also etcnic chargercharg bit slow u connect multipl devicescannot transfer dataonli charg purposeso nice colour cheap bestth cabl look decent charg fit support appl car play,1
